Timestamp(Standard),CH0:Temperature(degC),CH1:Depth(dbar)
2022-07-21 12:00:02,27.604,-0.281
2022-07-21 12:00:03,27.609,-0.280
2022-07-21 12:00:04,27.615,-0.274
2022-07-21 12:00:05,27.621,-0.275
2022-07-21 12:00:06,27.625,-0.285
2022-07-21 12:00:07,27.629,-0.272
2022-07-21 12:00:08,27.630,-0.278
2022-07-21 12:00:09,27.632,-0.275
2022-07-21 12:00:10,27.636,-0.277
2022-07-21 12:00:11,27.639,-0.274
2022-07-21 12:00:12,27.641,-0.282
2022-07-21 12:00:13,27.644,-0.279
2022-07-21 12:00:14,27.650,-0.274
2022-07-21 12:00:15,27.656,-0.271
2022-07-21 12:00:16,27.665,-0.274
2022-07-21 12:00:17,27.667,-0.262
2022-07-21 12:00:18,27.670,-0.265
2022-07-21 12:00:19,27.677,-0.271
2022-07-21 12:00:20,27.675,-0.271
2022-07-21 12:00:21,27.680,-0.270
2022-07-21 12:00:22,27.679,-0.267
2022-07-21 12:00:23,27.678,-0.267
2022-07-21 12:00:24,27.680,-0.267
2022-07-21 12:00:25,27.680,-0.270
2022-07-21 12:00:26,27.685,-0.268
2022-07-21 12:00:27,27.674,-0.279
2022-07-21 12:00:28,27.668,-0.267
2022-07-21 12:00:29,27.667,-0.273
2022-07-21 12:00:30,27.666,-0.274
2022-07-21 12:00:31,27.669,-0.265
2022-07-21 12:00:32,27.672,-0.269
2022-07-21 12:00:33,27.675,-0.270
2022-07-21 12:00:34,27.678,-0.271
2022-07-21 12:00:35,27.679,-0.259
2022-07-21 12:00:36,27.680,-0.271
2022-07-21 12:00:37,27.680,-0.266
2022-07-21 12:00:38,27.680,-0.270
2022-07-21 12:00:39,27.681,-0.264
2022-07-21 12:00:40,27.682,-0.260
2022-07-21 12:00:41,27.686,-0.266
2022-07-21 12:00:42,27.691,-0.266
2022-07-21 12:00:43,27.699,-0.269
2022-07-21 12:00:44,27.701,-0.262
2022-07-21 12:00:45,27.702,-0.264
2022-07-21 12:00:46,27.703,-0.266
2022-07-21 12:00:47,27.705,-0.264
2022-07-21 12:00:48,27.707,-0.264
2022-07-21 12:00:49,27.708,-0.262
2022-07-21 12:00:50,27.709,-0.269
2022-07-21 12:00:51,27.806,-0.255
2022-07-21 12:00:52,27.899,-0.250
2022-07-21 12:00:53,27.889,-0.242
2022-07-21 12:00:54,27.855,-0.252
2022-07-21 12:00:55,27.796,-0.257

# <WISENS>
# 	<SENSOR eH0="WiSens TD 500 m" eH1="Data Logger" eH2="0x5311" eH3="1.1.17" eH4="2"/>
# 	<COMMENT eX0="NKE_WiSens_TD500_5311"/>
# 	<STATUS eS0="7.5 %" eS1="94.5 %" eS2="LSH14 light"/>
# 	<CHANNEL_7 eC0="Temperature" eC1="degC" eC2=".3f" eC3="50" eC4="100">
# 		<CALIBRATION>
# 			<TYPE eT0="Bennett" eC0="3.61467292e-03" eC1="2.62689131e-04" eC2="2.98752977e-06" eC3="1.61398770e-07"/>
# 			<POINT_1 eP0="34.8155" eP1="24162.0"/>
# 			<POINT_2 eP0="29.8369" eP1="29769.0"/>
# 			<POINT_3 eP0="24.9131" eP1="36815.0"/>
# 			<POINT_4 eP0="20.0267" eP1="45733.0"/>
# 			<POINT_5 eP0="15.1461" eP1="57160.0"/>
# 			<POINT_6 eP0="10.2040" eP1="72128.0"/>
# 			<POINT_7 eP0="5.1146" eP1="92320.0"/>
# 		</CALIBRATION>
# 	</CHANNEL_7>
# 	<CHANNEL_4 eC0="Depth" eC1="dbar" eC2=".3f" eC3="50" eC4="100">
# 		<CALIBRATION>
# 			<TYPE eT0="Multipoint"/>
# 			<POINT_1 eP0="3.5460" eP1="6268.0"/>
# 			<POINT_2 eP0="10.8550" eP1="7262.0"/>
# 			<POINT_3 eP0="49.5730" eP1="12616.0"/>
# 			<POINT_4 eP0="102.1680" eP1="19912.0"/>
# 			<POINT_5 eP0="152.3740" eP1="26893.0"/>
# 			<POINT_6 eP0="201.7740" eP1="33753.0"/>
# 			<POINT_7 eP0="251.9150" eP1="40719.0"/>
# 			<POINT_8 eP0="302.2680" eP1="47717.0"/>
# 			<POINT_9 eP0="351.5440" eP1="54568.0"/>
# 			<POINT_10 eP0="401.5220" eP1="61531.0"/>
# 			<POINT_11 eP0="450.8760" eP1="68401.0"/>
# 			<POINT_12 eP0="501.6500" eP1="75472.0"/>
# 		</CALIBRATION>
# 	</CHANNEL_4>
# 	<MEASURE>
# 		<SAMPLING eS0="Continuous"/>
# 		<START eS0="Manual"/>
# 		<STOP eS0="Manual"/>
# 	</MEASURE>
# 	<EXPORT eX0="Standard (yyyy-mm-dd hh:mm:ss)" eX1="." eX2=","/>
# 	<DATA eD0="1 s" eD1="2022-07-21T11:43:24" eD2="2022-07-21T12:01:21" eD3="1048"/>
# </WISENS>
