Timestamp(Standard),CH0:Temperature(degC),CH1:Depth(dbar)
2024-01-09 18:51:36,28.586,29.137
2024-01-09 18:52:36,28.569,29.185
2024-01-09 18:53:36,28.563,29.223
2024-01-09 18:54:36,28.554,29.192
2024-01-09 18:55:36,28.575,29.079
2024-01-09 18:56:36,28.603,28.983
2024-01-09 18:57:36,28.598,28.959
2024-01-09 18:58:36,28.588,28.826
2024-01-09 18:59:36,28.610,28.650
2024-01-09 19:00:36,28.608,28.690
2024-01-09 19:01:35,28.590,28.738
2024-01-09 19:02:35,28.565,28.572
2024-01-09 19:03:35,28.561,28.641
2024-01-09 19:04:35,28.565,28.715
2024-01-09 19:05:35,28.562,28.805
2024-01-09 19:06:35,28.568,28.721
2024-01-09 19:07:35,28.524,28.715
2024-01-09 19:08:35,28.502,28.765
2024-01-09 19:09:35,28.516,28.775
2024-01-09 19:10:35,28.523,28.774
2024-01-09 19:11:35,28.499,28.833
2024-01-09 19:12:35,28.497,28.832
2024-01-09 19:13:35,28.500,28.962
2024-01-09 19:14:35,28.502,28.988
2024-01-09 19:15:35,28.491,29.012
2024-01-09 19:16:35,28.467,29.126
2024-01-09 19:17:35,28.453,29.222
2024-01-09 19:18:35,28.448,29.215
2024-01-09 19:19:35,28.455,29.255
2024-01-09 19:20:35,28.449,29.270
2024-01-09 19:21:35,28.447,29.286
2024-01-09 19:22:35,28.451,29.418
2024-01-09 19:23:35,28.469,29.472
2024-01-09 19:24:35,28.497,29.510
2024-01-09 19:25:35,28.485,29.474
2024-01-09 19:26:35,28.510,29.422
2024-01-09 19:27:35,28.492,29.460
2024-01-09 19:28:35,28.508,29.496
2024-01-09 19:29:35,28.514,29.392
2024-01-09 19:30:35,28.520,29.384
2024-01-09 19:31:35,28.508,29.455
2024-01-09 19:32:35,28.531,29.447
2024-01-09 19:33:35,28.513,29.505
2024-01-09 19:34:35,28.533,29.545
2024-01-09 19:35:35,28.551,29.487
2024-01-09 19:36:35,28.535,29.361
2024-01-09 19:37:35,28.519,29.291
2024-01-09 19:38:35,28.496,29.255
2024-01-09 19:39:35,28.485,29.376
2024-01-09 19:40:35,28.480,29.451
2024-01-09 19:41:35,28.458,29.479
2024-01-09 19:42:35,28.438,29.406
2024-01-09 19:43:35,28.434,29.425
2024-01-09 19:44:35,28.421,29.412
2024-01-09 19:45:34,28.413,29.474
2024-01-09 19:46:34,28.407,29.443
2024-01-09 19:47:34,28.402,29.720
2024-01-09 19:48:34,28.391,29.791
2024-01-09 19:49:34,28.396,29.883
2024-01-09 19:50:34,28.439,29.910
2024-01-09 19:51:34,28.416,29.984
2024-01-09 19:52:34,28.392,30.052
2024-01-09 19:53:34,28.407,30.107
2024-01-09 19:54:34,28.433,30.062
2024-01-09 19:55:34,28.428,30.162
2024-01-09 19:56:34,28.436,30.167
2024-01-09 19:57:34,28.452,30.341
2024-01-09 19:58:34,28.472,30.237
2024-01-09 19:59:34,28.496,30.510
2024-01-09 20:00:34,28.447,30.725
2024-01-09 20:01:34,28.478,30.647
2024-01-09 20:02:34,28.422,31.003
2024-01-09 20:03:34,28.474,29.498
2024-01-09 20:04:34,28.498,28.037
2024-01-09 20:05:34,28.494,27.705
2024-01-09 20:06:34,28.495,27.846
2024-01-09 20:07:33,28.578,27.239
2024-01-09 20:08:33,28.413,29.955
2024-01-09 20:09:33,28.479,28.780
2024-01-09 20:10:33,28.458,29.450
2024-01-09 20:11:33,28.624,26.013
2024-01-09 20:12:33,28.597,27.818
2024-01-09 20:13:32,28.099,35.299
2024-01-09 20:14:32,27.968,36.879
2024-01-09 20:15:32,27.751,37.812
2024-01-09 20:16:32,28.005,36.496
2024-01-09 20:17:32,28.371,32.548
2024-01-09 20:18:32,28.394,32.130
2024-01-09 20:19:32,28.389,32.030
2024-01-09 20:20:32,28.372,32.915
2024-01-09 20:21:32,28.109,35.670
2024-01-09 20:22:32,28.415,32.134
2024-01-09 20:23:32,28.456,31.330
2024-01-09 20:24:32,28.437,31.418
2024-01-09 20:25:32,28.474,30.980
2024-01-09 20:26:32,28.438,31.268
2024-01-09 20:27:32,28.437,31.366
2024-01-09 20:28:32,28.409,31.905
2024-01-09 20:29:32,28.478,30.519
2024-01-09 20:30:32,28.587,28.701
2024-01-09 20:31:32,28.653,25.688
2024-01-09 20:32:32,28.501,30.179
2024-01-09 20:33:32,28.173,35.777
2024-01-09 20:34:32,27.935,37.613
2024-01-09 20:35:32,28.077,36.207
2024-01-09 20:36:31,28.097,35.913
2024-01-09 20:37:31,28.066,36.292
2024-01-09 20:38:31,27.989,36.949
2024-01-09 20:39:31,28.034,37.217
2024-01-09 20:40:31,28.040,37.628
2024-01-09 20:41:31,28.098,37.588
2024-01-09 20:42:31,28.228,36.032
2024-01-09 20:43:31,28.480,32.404
2024-01-09 20:44:31,28.584,31.245
2024-01-09 20:45:31,28.518,32.220
2024-01-09 20:46:31,28.555,31.630
2024-01-09 20:47:31,28.534,32.635
2024-01-09 20:48:31,28.531,31.720
2024-01-09 20:49:31,28.633,29.330
2024-01-09 20:50:31,28.636,29.813
2024-01-09 20:51:31,28.633,30.474
2024-01-09 20:52:31,28.608,31.456
2024-01-09 20:53:31,28.675,29.867
2024-01-09 20:54:31,28.683,25.523
2024-01-09 20:55:31,28.681,25.144
2024-01-09 20:56:31,28.684,28.021
2024-01-09 20:57:31,28.686,28.247
2024-01-09 20:58:31,28.555,36.154
2024-01-09 20:59:31,28.380,40.757
2024-01-09 21:00:31,28.216,42.263
2024-01-09 21:01:31,28.147,42.785
2024-01-09 21:02:31,28.126,43.231
2024-01-09 21:03:31,28.071,43.985
2024-01-09 21:04:31,27.960,44.531
2024-01-09 21:05:31,28.248,40.994
2024-01-09 21:06:31,28.431,38.587
2024-01-09 21:07:31,28.400,39.224
2024-01-09 21:08:31,28.122,41.926
2024-01-09 21:09:31,27.989,42.717
2024-01-09 21:10:31,27.848,43.631
2024-01-09 21:11:31,27.636,45.610
2024-01-09 21:12:31,27.618,45.586
2024-01-09 21:13:31,27.601,45.564
2024-01-09 21:14:31,27.552,45.695
2024-01-09 21:15:31,27.547,45.263
2024-01-09 21:16:31,27.544,44.972
2024-01-09 21:17:31,27.594,44.082
2024-01-09 21:18:31,27.600,43.843
2024-01-09 21:19:31,27.574,44.236
2024-01-09 21:20:31,27.677,43.581
2024-01-09 21:21:31,27.676,43.814
2024-01-09 21:22:31,27.894,42.279
2024-01-09 21:23:31,27.948,42.225
2024-01-09 21:24:31,28.096,40.969
2024-01-09 21:25:31,28.038,41.844
2024-01-09 21:26:31,28.074,41.279
2024-01-09 21:27:30,28.381,37.983
2024-01-09 21:28:29,28.469,36.095
2024-01-09 21:29:29,28.608,32.804
2024-01-09 21:30:29,28.660,29.178
2024-01-09 21:31:29,28.646,30.294
2024-01-09 21:32:29,28.615,32.069
2024-01-09 21:33:29,28.610,31.872
2024-01-09 21:34:29,28.616,32.008
2024-01-09 21:35:29,28.475,34.911
2024-01-09 21:36:29,28.471,36.493
2024-01-09 21:37:29,28.470,37.538
2024-01-09 21:38:29,28.467,37.751
2024-01-09 21:39:29,28.466,37.712
2024-01-09 21:40:29,28.468,37.547
2024-01-09 21:41:29,28.518,36.911
2024-01-09 21:42:29,28.562,36.388
2024-01-09 21:43:29,28.493,36.491
2024-01-09 21:44:29,28.491,36.460
2024-01-09 21:45:29,28.497,36.497
2024-01-09 21:46:29,28.498,36.245
2024-01-09 21:47:29,28.496,36.314
2024-01-09 21:48:29,28.500,36.552
2024-01-09 21:49:29,28.485,36.802
2024-01-09 21:50:29,28.461,37.230
2024-01-09 21:51:29,28.433,37.610
2024-01-09 21:52:29,28.424,37.633
2024-01-09 21:53:28,28.415,38.113
2024-01-09 21:54:28,28.417,38.156
2024-01-09 21:55:28,28.421,37.991
2024-01-09 21:56:28,28.403,38.402
2024-01-09 21:57:28,28.378,38.663
2024-01-09 21:58:28,28.392,38.454
2024-01-09 21:59:28,28.397,38.586
2024-01-09 22:00:28,28.406,38.714
2024-01-09 22:01:28,28.406,38.671
2024-01-09 22:02:28,28.374,39.076
2024-01-09 22:03:28,28.355,39.119
2024-01-09 22:04:28,28.310,39.138
2024-01-09 22:05:28,28.225,39.176
2024-01-09 22:06:28,28.155,39.458
2024-01-09 22:07:28,28.153,39.507
2024-01-09 22:08:28,28.139,39.808
2024-01-09 22:09:28,28.138,39.943
2024-01-09 22:10:28,28.078,40.480
2024-01-09 22:11:27,28.112,40.674
2024-01-09 22:12:27,28.048,41.189
2024-01-09 22:13:27,28.012,41.716
2024-01-09 22:14:27,28.033,41.776
2024-01-09 22:15:27,27.998,42.551
2024-01-09 22:16:27,27.990,42.712
2024-01-09 22:17:27,27.974,43.363
2024-01-09 22:18:27,27.953,43.990
2024-01-09 22:19:27,27.957,44.506
2024-01-09 22:20:27,27.901,45.352
2024-01-09 22:21:27,27.940,45.465
2024-01-09 22:22:27,27.921,45.803
2024-01-09 22:23:27,27.927,45.870
2024-01-09 22:24:27,27.852,46.130
2024-01-09 22:25:27,27.886,46.214
2024-01-09 22:26:27,27.824,46.469
2024-01-09 22:27:27,27.749,47.287
2024-01-09 22:28:27,27.734,47.638
2024-01-09 22:29:27,27.740,47.583
2024-01-09 22:30:27,27.730,47.964
2024-01-09 22:31:27,27.766,47.625
2024-01-09 22:32:27,27.822,47.142
2024-01-09 22:33:26,27.823,47.189
2024-01-09 22:34:26,27.827,47.128
2024-01-09 22:35:26,27.817,47.317
2024-01-09 22:36:26,27.801,47.327
2024-01-09 22:37:26,27.742,48.009
2024-01-09 22:38:26,27.714,48.175
2024-01-09 22:39:26,27.712,48.207
2024-01-09 22:40:26,27.646,48.958
2024-01-09 22:41:26,27.646,49.198
2024-01-09 22:42:26,27.659,49.351
2024-01-09 22:43:26,27.660,49.799
2024-01-09 22:44:26,27.727,49.591
2024-01-09 22:45:26,27.776,49.321
2024-01-09 22:46:26,27.788,49.100
2024-01-09 22:47:26,27.849,48.379
2024-01-09 22:48:26,27.893,47.795
2024-01-09 22:49:26,27.853,47.679
2024-01-09 22:50:26,27.837,47.466
2024-01-09 22:51:26,27.798,47.664
2024-01-09 22:52:26,27.777,47.896
2024-01-09 22:53:26,27.770,48.094
2024-01-09 22:54:26,27.756,48.345
2024-01-09 22:55:26,27.759,48.334
2024-01-09 22:56:26,27.738,48.563
2024-01-09 22:57:26,27.721,48.764
2024-01-09 22:58:26,27.728,48.766
2024-01-09 22:59:26,27.739,48.929
2024-01-09 23:00:26,27.726,49.124
2024-01-09 23:01:26,27.747,48.921
2024-01-09 23:02:26,27.751,48.939
2024-01-09 23:03:26,27.752,49.098
